sample_id,case_id,split,prefix_end_index,prefix_length,current_event,next_activity,is_terminal_prefix,remaining_time_seconds,outcome_label,outcome_label_id,remaining_time_norm,next_activity_id
315,Case1057,test,4,5,J,B,False,1296015.0,risk_high,0,-0.7043688261098032,1
316,Case1057,test,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
317,Case1058,train,0,1,A,L,False,3035934.0,risk_normal,1,0.42955160837468603,12
318,Case1058,train,1,2,L,N,False,3035910.0,risk_normal,1,0.4295359673647151,14
319,Case1058,train,2,3,N,J,False,1736243.0,risk_normal,1,-0.41746838704784817,10
320,Case1058,train,3,4,J,B,False,1296019.0,risk_normal,1,-0.704366219274808,1
321,Case1058,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
322,Case1059,train,0,1,A,L,False,3575212.0,risk_normal,1,0.7810037990042075,12
323,Case1059,train,1,2,L,J,False,3569401.0,risk_normal,1,0.7772167194649937,10
324,Case1059,train,2,3,J,B,False,3565781.0,risk_normal,1,0.7748575337943769,1
325,Case1059,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
326,Case106,train,0,1,A,J,False,2832851.0,risk_normal,1,0.29720064054433676,10
327,Case106,train,1,2,J,B,False,1296018.0,risk_normal,1,-0.7043668709835568,1
328,Case106,train,2,3,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
329,Case1060,train,0,1,A,L,False,2766642.0,risk_normal,1,0.25405165599575513,12
330,Case1060,train,1,2,L,J,False,1729553.0,risk_normal,1,-0.4218283185772476,10
331,Case1060,train,2,3,J,B,False,1296010.0,risk_normal,1,-0.7043720846535472,1
332,Case1060,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
333,Case1061,train,0,1,A,A,False,4494729.0,risk_high,0,1.380261072564571,0
334,Case1061,train,1,2,A,L,False,4494713.0,risk_high,0,1.3802506452245904,12
335,Case1061,train,2,3,L,N,False,3974566.0,risk_high,0,1.0412662946681543,14
336,Case1061,train,3,4,N,J,False,1973550.0,risk_high,0,-0.2628133389989386,10
337,Case1061,train,4,5,J,B,False,1296019.0,risk_high,0,-0.704366219274808,1
338,Case1061,train,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
339,Case1062,val,0,1,L,N,False,4983896.0,risk_high,0,1.6990554860835188,14
340,Case1062,val,1,2,N,J,False,4908100.0,risk_high,0,1.6496585697602955,10
341,Case1062,val,2,3,J,B,False,2657063.0,risk_high,0,0.1826380630121876,1
342,Case1062,val,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
343,Case1063,test,0,1,A,L,False,4579331.0,risk_high,0,1.4353969361296317,12
344,Case1063,test,1,2,L,J,False,4579319.0,risk_high,0,1.435389115624646,10
345,Case1063,test,2,3,J,B,False,4577176.0,risk_high,0,1.433992503775991,1
346,Case1063,test,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
347,Case1064,train,0,1,A,L,False,4579324.0,risk_high,0,1.43539237416839,12
348,Case1064,train,1,2,L,J,False,4522019.0,risk_high,0,1.3980462043190272,10
349,Case1064,train,2,3,J,B,False,3918753.0,risk_high,0,1.004892474271985,1
350,Case1064,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
351,Case1065,test,0,1,A,J,False,2678454.0,risk_normal,1,0.19657876485753656,10
352,Case1065,test,1,2,J,B,False,2425276.0,risk_normal,1,0.031580447256594216,1
353,Case1065,test,2,3,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
354,Case1066,train,0,1,A,L,False,4147712.0,risk_high,0,1.1541070576860024,12
355,Case1066,train,1,2,L,J,False,4060690.0,risk_high,0,1.0973940589488722,10
356,Case1066,train,2,3,J,B,False,4050616.0,risk_high,0,1.09082874501357,1
357,Case1066,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
358,Case1067,val,0,1,A,L,False,3283578.0,risk_normal,1,0.5909433697598292,12
359,Case1067,val,1,2,L,J,False,3279144.0,risk_normal,1,0.5880536931676981,10
360,Case1067,val,2,3,J,B,False,3106787.0,risk_normal,1,0.4757271283526445,1
361,Case1067,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
362,Case1068,train,0,1,A,L,False,4579262.0,risk_high,0,1.4353519682259652,12
363,Case1068,train,1,2,L,J,False,4306641.0,risk_high,0,1.2576824774223152,10
364,Case1068,train,2,3,J,B,False,4044706.0,risk_high,0,1.086977146308226,1
365,Case1068,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
366,Case1069,train,0,1,A,L,False,2851289.0,risk_normal,1,0.3092168464545113,12
367,Case1069,train,1,2,L,J,False,2851260.0,risk_normal,1,0.30919794690079644,10
368,Case1069,train,2,3,J,B,False,2851212.0,risk_normal,1,0.30916666488085454,1
369,Case1069,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
370,Case107,val,0,1,A,L,False,2919336.0,risk_normal,1,0.3535636716833674,12
371,Case107,val,1,2,L,N,False,2827966.0,risk_normal,1,0.2940170433065017,14
372,Case107,val,2,3,N,J,False,1554555.0,risk_normal,1,-0.5358760461978533,10
373,Case107,val,3,4,J,B,False,1296011.0,risk_normal,1,-0.7043714329447983,1
374,Case107,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
375,Case1070,train,0,1,A,L,False,3056387.0,risk_normal,1,0.44288100741367076,12
376,Case1070,train,1,2,L,J,False,2698248.0,risk_normal,1,0.20947868783106924,10
377,Case1070,train,2,3,J,L,False,2697805.0,risk_normal,1,0.20918998085535562,12
378,Case1070,train,3,4,L,N,False,2428858.0,risk_normal,1,0.03391486799475699,14
379,Case1070,train,4,5,N,J,False,2014835.0,risk_normal,1,-0.23590754330517805,10
380,Case1070,train,5,6,J,B,False,1296014.0,risk_normal,1,-0.704369477818552,1
381,Case1070,train,6,7,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
382,Case1071,test,0,1,A,L,False,3801738.0,risk_normal,1,0.9286327750324211,12
383,Case1071,test,1,2,L,J,False,3801717.0,risk_normal,1,0.9286190891486965,10
384,Case1071,test,2,3,J,B,False,3366319.0,risk_normal,1,0.6448664033433932,1
385,Case1071,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
386,Case1072,train,0,1,A,A,False,3974833.0,risk_normal,1,1.0414403009040811,0
387,Case1072,train,1,2,A,L,False,3873137.0,risk_normal,1,0.9751641279872185,12
388,Case1072,train,2,3,L,J,False,3873124.0,risk_normal,1,0.9751556557734842,10
389,Case1072,train,3,4,J,B,False,3706380.0,risk_normal,1,0.8664871321653843,1
390,Case1072,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
391,Case1073,train,0,1,A,L,False,3456193.0,risk_normal,1,0.7034380754320703,12
392,Case1073,train,1,2,L,J,False,3197383.0,risk_normal,1,0.5347693341579474,10
393,Case1073,train,2,3,J,B,False,3193512.0,risk_normal,1,0.5322465695913845,1
394,Case1073,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
395,Case1074,train,0,1,A,L,False,3457493.0,risk_normal,1,0.7042852968054962,12
396,Case1074,train,1,2,L,N,False,3004149.0,risk_normal,1,0.40883704579442254,14
397,Case1074,train,2,3,N,J,False,2321328.0,risk_normal,1,-0.03616337376254155,10
398,Case1074,train,3,4,J,B,False,1718448.0,risk_normal,1,-0.4290655442325513,1
399,Case1074,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
400,Case1075,test,0,1,A,L,False,3797561.0,risk_normal,1,0.9259105875887288,12
401,Case1075,test,1,2,L,J,False,2425733.0,risk_normal,1,0.031878278154790864,10
402,Case1075,test,2,3,J,B,False,1296016.0,risk_normal,1,-0.7043681744010544,1
403,Case1075,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
404,Case1076,train,0,1,A,L,False,4394564.0,risk_high,0,1.3149826657421047,12
405,Case1076,train,1,2,L,N,False,3882573.0,risk_high,0,0.981313651740793,14
406,Case1076,train,2,3,N,J,False,3208437.0,risk_high,0,0.5419733226670628,10
407,Case1076,train,3,4,J,B,False,2592024.0,risk_high,0,0.14025157769968932,1
408,Case1076,train,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
409,Case1077,train,0,1,A,A,False,5098212.0,risk_high,0,1.7735562234101006,0
410,Case1077,train,1,2,A,L,False,5040165.0,risk_high,0,1.7357264856691361,12
411,Case1077,train,2,3,L,J,False,4426158.0,risk_high,0,1.3355727519513494,10
412,Case1077,train,3,4,J,B,False,4425195.0,risk_high,0,1.3349451564262655,1
413,Case1077,train,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
414,Case1078,train,0,1,A,L,False,3024295.0,risk_normal,1,0.421966370247529,12
415,Case1078,train,1,2,L,J,False,3024146.0,risk_normal,1,0.4218692656439594,10
416,Case1078,train,2,3,J,J,False,3013136.0,risk_normal,1,0.4146939523197907,10
417,Case1078,train,3,4,J,B,False,3013135.0,risk_normal,1,0.4146933006110419,1
418,Case1078,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
419,Case1079,train,0,1,A,L,False,3573922.0,risk_normal,1,0.7801630947182695,12
420,Case1079,train,1,2,L,N,False,3571822.0,risk_normal,1,0.7787945063458123,14
421,Case1079,train,2,3,N,J,False,3569485.0,risk_normal,1,0.777271462999892,10
422,Case1079,train,3,4,J,B,False,1296012.0,risk_normal,1,-0.7043707812360496,1
423,Case1079,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
424,Case108,train,0,1,A,L,False,3789886.0,risk_normal,1,0.920908722941772,12
425,Case108,train,1,2,L,J,False,2760696.0,risk_normal,1,0.2501765957754548,10
426,Case108,train,2,3,J,B,False,2592023.0,risk_normal,1,0.14025092599094055,1
427,Case108,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
428,Case1080,val,0,1,F,A,False,3129659.0,risk_normal,1,0.4906330108549502,0
429,Case1080,val,1,2,A,L,False,3129650.0,risk_normal,1,0.4906271454762111,12
430,Case1080,val,2,3,L,N,False,3129615.0,risk_normal,1,0.4906043356700035,14
431,Case1080,val,3,4,N,L,False,3128639.0,risk_normal,1,0.48996826793118525,12
432,Case1080,val,4,5,L,J,False,1296105.0,risk_normal,1,-0.7043101723224121,10
433,Case1080,val,5,6,J,B,False,1296016.0,risk_normal,1,-0.7043681744010544,1
434,Case1080,val,6,7,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
435,Case1081,test,0,1,A,L,False,3798284.0,risk_normal,1,0.9263817730141034,12
436,Case1081,test,1,2,L,N,False,3604319.0,risk_normal,1,0.7999730855552136,14
437,Case1081,test,2,3,N,J,False,3545352.0,risk_normal,1,0.7615437757653631,10
438,Case1081,test,3,4,J,B,False,3084194.0,risk_normal,1,0.461003072591251,1
439,Case1081,test,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
440,Case1082,test,0,1,A,L,False,5023546.0,risk_high,0,1.724895737973009,12
441,Case1082,test,1,2,L,J,False,4423244.0,risk_high,0,1.3336736726573777,10
442,Case1082,test,2,3,J,B,False,2592022.0,risk_high,0,0.14025027428219175,1
443,Case1082,test,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
444,Case1083,train,0,1,A,A,False,2675282.0,risk_normal,1,0.19451154470637735,0
445,Case1083,train,1,2,A,L,False,2675262.0,risk_normal,1,0.19449851053140155,12
446,Case1083,train,2,3,L,J,False,2672068.0,risk_normal,1,0.192416952787769,10
447,Case1083,train,3,4,J,B,False,2672023.0,risk_normal,1,0.19238762589407346,1
448,Case1083,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
449,Case1084,test,0,1,A,L,False,4403239.0,risk_high,0,1.3206362391378506,12
450,Case1084,test,1,2,L,J,False,1870464.0,risk_high,0,-0.3299953870766181,10
451,Case1084,test,2,3,J,B,False,1296020.0,risk_high,0,-0.7043655675660593,1
452,Case1084,test,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
453,Case1085,val,0,1,A,L,False,4233104.0,risk_high,0,1.2097577711626066,12
454,Case1085,val,1,2,L,K,False,3890436.0,risk_high,0,0.9864380376325221,11
455,Case1085,val,2,3,K,L,False,3890352.0,risk_high,0,0.9863832940976239,12
456,Case1085,val,3,4,L,N,False,3808031.0,risk_high,0,0.9327339781885513,14
457,Case1085,val,4,5,N,L,False,3807998.0,risk_high,0,0.9327124717998413,12
458,Case1085,val,5,6,L,J,False,3807957.0,risk_high,0,0.9326857517411409,10
459,Case1085,val,6,7,J,B,False,3807949.0,risk_high,0,0.9326805380711506,1
460,Case1085,val,7,8,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
461,Case1086,val,0,1,A,L,False,3974987.0,risk_high,0,1.0415406640513947,12
462,Case1086,val,1,2,L,J,False,3974925.0,risk_high,0,1.0415002581089696,10
463,Case1086,val,2,3,J,B,False,3448744.0,risk_high,0,0.6985834969623398,1
464,Case1086,val,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
465,Case1087,train,0,1,A,L,False,2678565.0,risk_normal,1,0.19665110452865217,12
466,Case1087,train,1,2,L,N,False,2662776.0,risk_normal,1,0.1863612750940201,14
467,Case1087,train,2,3,N,J,False,2577154.0,risk_normal,1,0.1305606686051945,10
468,Case1087,train,3,4,J,L,False,2496119.0,risk_normal,1,0.07774945014706479,12
469,Case1087,train,4,5,L,J,False,1298214.0,risk_normal,1,-0.7029357185712158,10
470,Case1087,train,5,6,J,B,False,1296016.0,risk_normal,1,-0.7043681744010544,1
471,Case1087,train,6,7,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
472,Case1088,train,0,1,A,J,False,2667589.0,risk_normal,1,0.18949794930194233,10
473,Case1088,train,1,2,J,B,False,1296015.0,risk_normal,1,-0.7043688261098032,1
474,Case1088,train,2,3,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
475,Case1089,train,0,1,A,L,False,4304958.0,risk_high,0,1.256585651598103,12
476,Case1089,train,1,2,L,N,False,4304919.0,risk_high,0,1.2565602349569003,14
477,Case1089,train,2,3,N,L,False,4304562.0,risk_high,0,1.2563275749335825,12
478,Case1089,train,3,4,L,J,False,2592026.0,risk_high,0,0.1402528811171869,10
479,Case1089,train,4,5,J,B,False,2592015.0,risk_high,0,0.14024571232095023,1
480,Case1089,train,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
481,Case109,train,0,1,A,L,False,5162318.0,risk_high,0,1.8153346644599786,12
482,Case109,train,1,2,L,N,False,4926141.0,risk_high,0,1.6614160472972008,14
483,Case109,train,2,3,N,L,False,4842148.0,risk_high,0,1.6066770743601526,12
484,Case109,train,3,4,L,J,False,1296033.0,risk_high,0,-0.7043570953523249,10
485,Case109,train,4,5,J,B,False,1296012.0,risk_high,0,-0.7043707812360496,1
486,Case109,train,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
487,Case1090,train,0,1,A,L,False,2679041.0,risk_normal,1,0.1969613178930758,12
488,Case1090,train,1,2,L,J,False,2520172.0,risk_normal,1,0.09342500068169049,10
489,Case1090,train,2,3,J,B,False,2508477.0,risk_normal,1,0.08580326686460124,1
490,Case1090,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
491,Case1091,train,0,1,L,N,False,2775396.0,risk_normal,1,0.25975671438265546,14
492,Case1091,train,1,2,N,J,False,2690235.0,risk_normal,1,0.20425654562702167,10
493,Case1091,train,2,3,J,B,False,1902573.0,risk_normal,1,-0.3090696708617469,1
494,Case1091,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
495,Case1092,test,0,1,A,J,False,4579680.0,risk_high,0,1.435624382482959,10
496,Case1092,test,1,2,J,B,False,4577542.0,risk_high,0,1.4342310291780478,1
497,Case1092,test,2,3,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
498,Case1093,test,0,1,A,J,False,3024196.0,risk_normal,1,0.4219018510813989,10
499,Case1093,test,1,2,J,B,False,3023761.0,risk_normal,1,0.4216183577756756,1
500,Case1093,test,2,3,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
501,Case1094,train,0,1,A,L,False,3801898.0,risk_normal,1,0.9287370484322274,12
502,Case1094,train,1,2,L,J,False,3792182.0,risk_normal,1,0.9224050462289919,10
503,Case1094,train,2,3,J,B,False,3344380.0,risk_normal,1,0.6305685651037077,1
504,Case1094,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
505,Case1095,train,0,1,A,A,False,3978660.0,risk_high,0,1.0439343902856972,0
506,Case1095,train,1,2,A,J,False,3804272.0,risk_high,0,0.9302842050018528,10
507,Case1095,train,2,3,J,B,False,3804263.0,risk_high,0,0.9302783396231138,1
508,Case1095,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
509,Case1096,train,0,1,A,L,False,3087312.0,risk_normal,1,0.4630351004699756,12
510,Case1096,train,1,2,L,J,False,2579702.0,risk_normal,1,0.13222122249710927,10
511,Case1096,train,2,3,J,B,False,1296014.0,risk_normal,1,-0.704369477818552,1
512,Case1096,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
513,Case1097,train,0,1,A,L,False,3717259.0,risk_normal,1,0.8735770716434615,12
514,Case1097,train,1,2,L,C,False,3717235.0,risk_normal,1,0.8735614306334906,2
515,Case1097,train,2,3,C,J,False,3643353.0,risk_normal,1,0.8254118848554498,10
516,Case1097,train,3,4,J,L,False,1548665.0,risk_normal,1,-0.5397146107282215,12
517,Case1097,train,4,5,L,J,False,1317335.0,risk_normal,1,-0.6904743955856183,10
518,Case1097,train,5,6,J,B,False,1296016.0,risk_normal,1,-0.7043681744010544,1
519,Case1097,train,6,7,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
520,Case1098,val,0,1,A,A,False,2851288.0,risk_normal,1,0.3092161947457625,0
521,Case1098,val,1,2,A,L,False,2411355.0,risk_normal,1,0.022508009764700295,12
522,Case1098,val,2,3,L,J,False,2411331.0,risk_normal,1,0.022492368754729358,10
523,Case1098,val,3,4,J,B,False,1720735.0,risk_normal,1,-0.4275750863240705,1
524,Case1098,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
525,Case1099,train,0,1,A,L,False,3802184.0,risk_normal,1,0.9289234371343811,12
526,Case1099,train,1,2,L,J,False,3384205.0,risk_normal,1,0.6565228660242362,10
527,Case1099,train,2,3,J,B,False,3384186.0,risk_normal,1,0.6565104835580091,1
528,Case1099,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
529,Case11,val,0,1,A,L,False,2678750.0,risk_normal,1,0.19677167064717815,12
530,Case11,val,1,2,L,J,False,2678697.0,risk_normal,1,0.19673713008349233,10
531,Case11,val,2,3,J,B,False,2612088.0,risk_normal,1,0.15332746203539507,1
532,Case11,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
533,Case110,train,0,1,A,L,False,5098032.0,risk_high,0,1.7734389158353185,12
534,Case110,train,1,2,L,J,False,5097611.0,risk_high,0,1.7731645464520782,10
535,Case110,train,2,3,J,B,False,5075266.0,risk_high,0,1.7586021144603845,1
536,Case110,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
537,Case1100,train,0,1,A,L,False,3726394.0,risk_normal,1,0.8795304310636506,12
538,Case1100,train,1,2,L,N,False,3726072.0,risk_normal,1,0.8793205808465404,14
539,Case1100,train,2,3,N,L,False,3389130.0,risk_normal,1,0.6597325316120227,12
540,Case1100,train,3,4,L,J,False,2511050.0,risk_normal,1,0.08748011347523577,10
541,Case1100,train,4,5,J,B,False,2511027.0,risk_normal,1,0.08746512417401361,1
542,Case1100,train,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
543,Case1101,train,0,1,A,L,False,3303508.0,risk_normal,1,0.6039319251231972,12
544,Case1101,train,1,2,L,J,False,3303383.0,risk_normal,1,0.6038504615295985,10
545,Case1101,train,2,3,J,B,False,2592024.0,risk_normal,1,0.14025157769968932,1
546,Case1101,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
547,Case1102,train,0,1,A,L,False,3283551.0,risk_normal,1,0.5909257736236119,12
548,Case1102,train,1,2,L,J,False,3275785.0,risk_normal,1,0.5858646034805153,10
549,Case1102,train,2,3,J,J,False,2686652.0,risk_normal,1,0.2019214731801101,10
550,Case1102,train,3,4,J,B,False,2686651.0,risk_normal,1,0.2019208214713613,1
551,Case1102,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
552,Case1103,train,0,1,A,L,False,3801681.0,risk_normal,1,0.9285956276337402,12
553,Case1103,train,1,2,L,J,False,3800865.0,risk_normal,1,0.9280638332947282,10
554,Case1103,train,2,3,J,B,False,3719785.0,risk_normal,1,0.8752232879429029,1
555,Case1103,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
556,Case1104,test,0,1,A,L,False,4732274.0,risk_high,0,1.5350712272956923,12
557,Case1104,test,1,2,L,J,False,3112415.0,risk_high,0,0.4793949451908299,10
558,Case1104,test,2,3,J,B,False,1296017.0,risk_high,0,-0.7043675226923056,1
559,Case1104,test,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
560,Case1105,train,0,1,A,A,False,4583052.0,risk_high,0,1.437821944383876,0
561,Case1105,train,1,2,A,A,False,4578786.0,risk_high,0,1.4350417548615415,0
562,Case1105,train,2,3,A,L,False,4578785.0,risk_high,0,1.4350411031527928,12
563,Case1105,train,3,4,L,J,False,4425914.0,risk_high,0,1.3354137350166448,10
564,Case1105,train,4,5,J,B,False,4424165.0,risk_high,0,1.3342738964150127,1
565,Case1105,train,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
566,Case1106,train,0,1,A,L,False,3974807.0,risk_normal,1,1.0414233564766124,12
567,Case1106,train,1,2,L,J,False,3974795.0,risk_normal,1,1.041415535971627,10
568,Case1106,train,2,3,J,B,False,3960366.0,risk_normal,1,1.0320120304353482,1
569,Case1106,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
570,Case1107,test,0,1,A,L,False,2855008.0,risk_normal,1,0.31164055129125817,12
571,Case1107,test,1,2,L,J,False,2749151.0,risk_normal,1,0.2426526182706839,10
572,Case1107,test,2,3,J,B,False,2746712.0,risk_normal,1,0.24106310063238715,1
573,Case1107,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
574,Case1108,train,0,1,A,L,False,2848019.0,risk_normal,1,0.3070857588459707,12
575,Case1108,train,1,2,L,J,False,2847986.0,risk_normal,1,0.3070642524572607,10
576,Case1108,train,2,3,J,B,False,2836947.0,risk_normal,1,0.29987003957937713,1
577,Case1108,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
578,Case1109,train,0,1,A,L,False,2740741.0,risk_normal,1,0.23717174769336707,12
579,Case1109,train,1,2,L,N,False,2151194.0,risk_normal,1,-0.14704119002903676,14
580,Case1109,train,2,3,N,J,False,1889948.0,risk_normal,1,-0.31729749381521005,10
581,Case1109,train,3,4,J,B,False,1296011.0,risk_normal,1,-0.7043714329447983,1
582,Case1109,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
583,Case111,test,0,1,A,L,False,3197376.0,risk_normal,1,0.5347647721967058,12
584,Case111,test,1,2,L,J,False,3192838.0,risk_normal,1,0.5318073178947007,10
585,Case111,test,2,3,J,L,False,3132320.0,risk_normal,1,0.49236720783547816,12
586,Case111,test,3,4,L,N,False,3109884.0,risk_normal,1,0.47774547034764453,14
